dataset,meta-estimator,outcome_model,params_outcome_model,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,ate_mean_abs_error,ate_bias,ate_abs_bias,ate_squared_bias,ate_variance,ate_std_error,ate_mse,ate_rmse,mean_ite_bias,mean_ite_abs_bias,mean_ite_squared_bias,mean_ite_variance,mean_ite_std_error,mean_ite_mse,mean_ite_rmse,mean_pehe_squared,mean_pehe,std_of_ite_bias,std_of_ite_abs_bias,std_of_ite_squared_bias,std_of_ite_variance,std_of_ite_std_error,std_of_ite_mse,std_of_ite_rmse,std_of_pehe_squared,std_of_pehe,time,param_alpha,param_C,param_svm__C,param_n_neighbors,param_max_depth,prop_score_model,params_prop_score_model,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,mean_test_f1,std_test_f1,rank_test_f1,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
lalonde_psid,stratified_standardization,SVM_rbf,{'C': 100.0},-73780.49,11734.12,4.8,-8115.61,305.23,4.0,-6569.97,493.45,4.0,-136157047.89,15833019.59,4.0,-11644.02,675.05,4.0,0.43,0.04,4.0,2218.73,-2218.73,2218.73,4922763.64,1680445.65,1296.32,6603209.29,2569.67,-2089.56,4380.03,43256455.95,1740171.09,1315.6,44996627.04,4742.13,44996627.04,6695.64,6236.2,4906.3,178136255.72,250596.47,96.83,178110662.53,4744.35,5554546.18,406.21,0.11,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_rbf,{'C': 1000.0},-73747.83,13945.32,4.4,-6990.96,393.44,3.0,-5136.5,233.99,2.4,-108015218.42,19395744.32,3.0,-10342.18,930.56,3.0,0.55,0.06,3.0,2560.47,-2560.47,2560.47,6556018.67,2259240.69,1503.08,8815259.36,2969.05,-2431.3,3096.32,17577802.66,3276034.74,1783.17,20853837.4,3742.74,20853837.4,4482.66,3415.64,2826.77,91713831.57,1262408.69,310.36,91747293.67,2616.44,7901208.94,871.54,0.1,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_rbf,{'C': 10000.0},-73757.15,15762.46,4.8,-6755.19,437.14,2.0,-5043.88,298.78,2.0,-102514199.16,20305504.45,1.6,-10068.59,996.45,1.8,0.58,0.07,1.6,2486.54,-2486.54,2486.54,6182864.42,1420008.58,1191.64,7602873.0,2757.33,-2357.37,3095.6,12495372.61,3827872.05,1768.3,16323244.66,3731.05,16323244.66,3962.13,2634.05,1706.65,14096097.44,4369631.03,837.24,15015617.26,1550.01,6343491.95,790.43,0.11,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_rbf,{'C': 100000.0},-74041.73,16006.46,5.8,-6740.03,435.04,1.0,-5014.73,311.34,1.6,-102312937.5,20369255.9,1.4,-10058.13,998.83,1.2,0.58,0.07,1.4,2433.0,-2320.72,2320.72,5385719.35,1765881.54,1328.86,7151600.89,2674.25,-2191.54,2994.38,12157012.75,8178754.79,2430.18,20335767.54,4093.31,20335767.54,4416.33,2711.85,1786.26,13074979.25,10839397.21,1507.65,18622339.61,1892.23,7697147.81,912.05,0.11,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 0.0001},-73156.69,11164.88,1.6,-12109.57,294.44,7.0,-10484.83,583.83,6.4,-241163274.85,14294567.88,7.0,-15520.71,459.83,7.0,-0.0,0.0,7.0,2654.2,-2654.2,2654.2,7044753.21,1246847.16,1116.62,8291600.37,2879.51,-2525.02,9933.37,157101277.97,1246847.16,1116.62,158348125.14,10085.37,158348125.14,12581.43,12277.03,7643.91,256939505.88,0.23,0.0,256939505.89,7525.52,5987529.79,236.1,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 0.001},-73156.71,11164.87,2.2,-12109.53,294.44,6.0,-10484.81,583.83,5.8,-241162298.03,14294604.49,6.0,-15520.68,459.83,6.0,-0.0,0.0,6.0,2654.16,-2654.16,2654.16,7044554.4,1246853.56,1116.63,8291407.96,2879.48,-2524.99,9933.33,157100060.27,1246853.56,1116.63,158346913.83,10085.33,158346913.83,12581.38,12276.99,7643.88,256939174.3,2.31,0.0,256939174.39,7525.49,5987442.45,236.1,0.13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 0.01},-73156.91,11164.77,2.8,-12109.19,294.45,5.0,-10484.59,583.83,5.2,-241152538.94,14294973.02,5.0,-15520.37,459.86,5.0,-0.0,0.0,5.0,2653.78,-2653.78,2653.78,7042566.54,1246917.54,1116.65,8289484.08,2879.15,-2524.61,9932.95,157087883.91,1246917.54,1116.65,158334801.45,10084.96,158334801.45,12580.9,12276.57,7643.58,256935860.38,23.1,0.01,256935861.29,7525.19,5986569.12,236.08,0.14,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 0.1},-73159.63,11164.57,4.2,-12105.74,294.48,4.0,-10481.36,583.6,3.8,-241055312.22,14298657.52,4.0,-15517.23,460.07,4.0,-0.0,0.0,4.0,2649.5,-2649.5,2649.5,7019859.67,1247082.84,1116.73,8266942.51,2875.23,-2520.33,9929.02,156963479.55,1247082.87,1116.73,158210562.42,10081.07,158210562.42,12575.97,12272.38,7640.55,256906319.94,231.01,0.1,256906329.25,7522.14,5977206.92,235.8,0.23,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 1.0},-73182.65,11159.14,5.4,-12071.47,294.81,3.0,-10462.04,578.03,3.8,-240089093.35,14333730.51,3.0,-15486.01,462.14,3.0,0.0,0.0,3.0,2623.55,-2623.55,2623.55,6883016.32,1224138.81,1106.41,8107155.13,2847.31,-2494.38,9893.57,155814100.2,1224141.68,1106.41,157038241.88,10043.39,157038241.88,12529.34,12230.79,7611.27,256523007.79,2637.95,1.19,256523132.54,7494.57,5868670.79,232.36,0.33,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 10.0},-73392.14,11090.73,4.8,-11739.8,297.21,2.0,-10105.64,536.19,2.0,-231040072.88,14609488.48,2.0,-15190.52,480.17,2.0,0.04,0.01,2.0,2356.73,-2356.73,2356.73,5554159.03,1289913.14,1135.74,6844072.16,2616.12,-2227.56,9548.01,145115024.82,1290208.62,1135.81,146405233.45,9706.95,146405233.45,12097.84,11838.62,7345.1,254320926.22,27704.61,12.26,254322094.47,7223.6,5324471.21,218.18,0.13,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 100.0},-75202.05,10512.1,7.0,-10347.73,347.1,1.0,-7327.74,520.94,1.0,-207474989.84,16750798.64,1.0,-14390.44,582.05,1.0,0.14,0.02,1.0,1180.37,-435.8,435.8,189920.24,1699331.17,1303.58,1889251.41,1374.5,-306.63,7767.76,113671240.59,1778989.56,1327.58,115450230.15,7982.36,115450230.15,10744.12,10657.26,7302.96,316308602.01,345922.81,128.53,316501335.51,7192.51,2548733.88,118.39,0.1,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 1000.0},-203026.19,13565.05,8.0,-36088.07,982.25,8.0,-28817.47,1101.26,8.0,-2307403945.85,64860379.5,8.0,-48028.58,678.03,8.0,-8.65,0.46,8.0,14843.01,14843.01,14843.01,220315071.1,4145891.07,2036.15,224460962.17,14982.02,14972.18,39116.25,2708023431.43,6267435.0,2386.39,2714290866.44,39298.37,2714290866.44,52095.95,49838.31,34321.17,5732615115.64,3936160.01,756.69,5732254306.14,34204.23,57535121.66,549.9,0.11,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 10000.0},-1601710.08,61998.1,9.0,-317952.3,9131.35,9.0,-284571.37,9839.15,9.0,-170540347890.1,5315555996.12,9.0,-412914.38,6460.95,9.0,-712.59,42.47,9.0,203530.68,203530.68,203530.68,41424738845.37,238488449.7,15443.07,41663227295.07,204115.72,203659.85,365947.41,241880068133.07,389233578.2,19089.45,242269301711.27,367249.66,242269301711.27,492120.22,447663.64,328576.57,451172810835.72,226936587.53,4982.6,451360613100.74,327714.8,9227184344.22,9326.75,0.12,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,SVM_sigmoid,{'C': 100000.0},-15496293.73,539357.17,10.0,-3135052.71,91435.72,10.0,-2782325.21,98311.31,10.0,-16490250611827.73,557251091062.64,10.0,-4060231.07,68831.77,10.0,-69004.48,4300.95,10.0,1409443.23,-595466.93,595466.93,354580864574.03,1746489322696.59,1321548.08,2101070187270.61,1449506.88,-595337.76,2149435.68,7130021906614.87,13978781603451.56,2868684.26,21108803510066.43,3615735.02,21108803510066.43,4592332.05,2602997.28,1584281.59,11325778233811.83,24782663004066.23,2397797.36,36032788731831.66,2834654.09,1300435929911.87,138887.82,0.11,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 0.0001},-74731.72,15675.6,2.8,-6778.71,448.89,1.0,-5128.66,299.43,1.0,-103586720.73,20952750.9,1.2,-10114.93,1027.1,1.2,0.57,0.07,1.2,6565.78,2077.53,2077.53,4316117.63,40624712.66,6373.75,44940830.29,6703.79,2206.7,3828.34,23707651.73,64559638.9,6578.37,88267290.63,7972.53,88267290.63,8962.51,4340.29,3008.56,40674434.55,91530469.12,4613.54,129253845.55,4970.51,51434993.42,2817.92,0.08,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 0.001},-74651.87,15681.66,2.6,-6835.99,448.91,2.0,-5242.89,335.25,2.0,-104486435.5,21031051.57,1.8,-10160.88,1031.5,1.8,0.57,0.07,1.8,6731.46,2134.87,2134.87,4557652.37,43562551.51,6600.19,48120203.88,6936.87,2264.04,3880.51,24351544.86,70428933.6,6883.17,94780478.45,8264.36,94780478.45,9237.88,4384.71,3048.47,41562652.53,99683101.03,4801.14,138063177.61,5145.96,60575219.52,3072.8,0.09,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 0.01},-75446.68,15782.78,4.4,-7633.58,968.13,3.0,-5865.18,777.66,3.0,-124941707.14,32134201.3,3.2,-11047.14,1382.12,3.2,0.48,0.12,3.2,5634.47,-271.37,271.37,73640.35,35273075.33,5939.11,35346715.68,5945.31,-142.2,2215.05,7249136.17,59114585.43,6325.35,66363721.6,7132.57,66363721.6,8004.63,2688.66,1530.58,9682956.95,87340482.67,4370.87,92498901.38,3935.76,26062519.47,1513.13,0.08,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 0.1},-84673.86,19248.41,6.2,-11317.55,4924.47,4.8,-9497.07,4871.63,5.2,-273434320.87,217088930.92,5.0,-15318.03,5802.1,4.8,-0.16,0.94,5.0,8844.17,-4809.12,4809.12,23127615.21,85271807.14,9234.27,108399422.36,10411.5,-4679.95,5035.74,37619313.95,132318434.52,9517.55,169937748.47,11144.07,169937748.47,11548.83,3964.52,3501.52,75909547.77,185765654.53,6460.24,230044977.33,6763.69,176217709.85,6046.68,0.08,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 1.0},-82761.26,25160.18,5.6,-11425.28,6714.2,6.0,-9949.7,6704.38,6.0,-333360655.7,405832929.41,6.2,-15314.26,8105.59,5.8,-0.34,1.6,6.2,35357.74,15087.07,15087.07,227619639.08,3141151032.69,56045.97,3368770671.78,58041.11,15216.24,15572.58,380224220.23,4759665930.7,56303.73,5139890150.93,58541.31,5139890150.93,44810.47,12193.86,11735.37,590706132.43,6767064776.1,39869.23,7305532241.14,41386.05,9492036740.98,55963.49,0.09,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 10.0},-82539.91,22293.89,4.4,-13170.23,5026.02,7.4,-11231.68,4925.01,7.4,-347535181.41,224733461.11,7.0,-17431.58,5976.5,7.2,-0.46,0.95,7.0,54926.52,34656.12,34656.12,1201046396.26,7552201963.44,86903.41,8753248359.7,93558.8,34785.29,34868.35,1852278041.17,11551886587.27,87235.12,13404164628.43,93997.33,13404164628.43,68375.02,25342.89,25228.49,2614666863.0,16620287913.54,62784.71,19223956735.99,67591.91,25780787094.9,93429.23,0.09,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 100.0},-103384.46,65771.27,5.6,-16085.94,13604.09,7.4,-13881.6,12665.91,7.0,-1165896548.92,1959993106.12,6.8,-21121.33,16717.83,7.2,-3.87,8.15,6.8,65395.72,41706.7,41706.7,1739448883.96,8615656733.96,92820.56,10355105617.92,101760.04,41835.87,41888.1,2672081835.17,13261138522.01,93372.94,15933220357.18,102402.56,15933220357.18,81522.95,30361.85,30289.75,3781978230.29,19168336593.28,67399.05,22929641417.74,73803.36,28466395314.57,96370.27,0.08,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 1000.0},-176481.56,206160.95,7.8,-30705.45,40299.77,7.2,-27938.68,38168.64,7.6,-13993031140.8,27508955590.41,8.4,-40674.32,52523.37,7.8,-57.03,114.1,8.4,46848.51,21968.71,21968.71,482624428.47,3269403138.38,57178.69,3752027566.85,61253.8,22097.89,22208.42,769850772.69,5148798137.27,57917.68,5918648909.96,62091.15,5918648909.96,58866.36,16778.98,16632.4,1114857289.45,7620735733.35,42359.65,8728283102.86,45423.98,8971512933.44,49531.81,0.09,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 10000.0},-90922.62,25366.16,7.0,-15635.29,6516.56,7.8,-13279.11,6288.19,7.4,-507288275.52,413862934.33,7.6,-20336.6,7842.79,7.4,-1.14,1.81,7.6,12670.12,-2595.05,2595.05,6734285.76,236901371.3,15391.6,243635657.06,15608.83,-2465.88,2785.93,11213612.92,448461105.9,17663.27,459674718.83,18132.48,459674718.83,18241.69,2265.62,1858.01,13618875.18,711449468.25,11682.04,713740608.85,11440.62,474093630.41,11265.67,0.18,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,LinearSVM,{'C': 100000.0},-102320.91,31170.8,8.6,-15467.78,6547.31,8.4,-12889.77,6146.79,8.4,-512848204.58,439687245.03,7.8,-20536.93,8181.76,8.6,-1.17,1.91,7.8,29220.66,11950.36,11950.36,142811153.07,1623517202.39,40292.89,1766328355.46,42027.71,12079.53,13435.24,299511545.83,2447719535.62,41017.8,2747231081.45,43383.86,2747231081.45,37027.49,12393.4,10908.98,506276063.37,3421591120.09,27663.32,3921715718.16,29412.1,4787540577.37,37097.12,0.1,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.0001},-73156.69,11164.88,5.8,-12109.57,294.44,10.0,-10484.83,583.83,10.0,-241163262.91,14294563.91,10.0,-15520.71,459.83,10.0,-0.0,0.0,10.0,2654.2,-2654.2,2654.2,7044753.2,1246836.85,1116.62,8291590.05,2879.51,-2525.02,9933.37,157101246.69,1246836.85,1116.62,158348083.55,10085.36,158348083.55,12581.43,12277.03,7643.91,256939483.26,0.53,0.0,256939483.08,7525.52,5987501.22,236.1,0.09,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.001},-73156.69,11164.86,5.6,-12109.53,294.44,9.0,-10484.78,583.83,9.0,-241162178.59,14294564.77,9.0,-15520.68,459.83,9.0,-0.0,0.0,9.0,2654.16,-2654.16,2654.16,7044554.34,1246750.49,1116.58,8291304.83,2879.46,-2524.99,9933.31,157099747.45,1246750.49,1116.58,158346497.94,10085.3,158346497.94,12581.37,12276.98,7643.89,256938948.13,5.31,0.0,256938946.27,7525.51,5987156.83,236.09,0.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.01},-73156.67,11164.67,5.4,-12109.19,294.45,8.0,-10484.28,583.89,8.0,-241151353.94,14294578.59,8.0,-15520.33,459.84,8.0,-0.0,0.0,8.0,2653.77,-2653.77,2653.77,7042477.12,1245872.3,1116.19,8288349.43,2878.95,-2524.6,9932.72,157084671.19,1245872.31,1116.19,158330543.49,10084.63,158330543.49,12580.73,12276.44,7643.67,256933703.19,53.07,0.02,256933684.64,7525.35,5983694.05,235.97,0.1,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 0.1},-73156.64,11163.11,6.0,-12105.75,294.55,7.0,-10479.13,584.57,7.0,-241043459.64,14294944.88,7.0,-15516.85,459.96,7.0,-0.0,0.0,7.0,2649.62,-2649.62,2649.62,7020493.06,1238380.66,1112.83,8258873.72,2873.83,-2520.45,9926.78,156932906.56,1238380.83,1112.83,158171287.39,10078.01,158171287.39,12574.42,12271.11,7641.47,256882852.3,535.01,0.24,256882665.89,7523.63,5957018.45,235.04,0.12,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 1.0},-73157.99,11160.94,5.2,-12072.08,295.21,6.0,-10434.09,587.57,6.0,-239988194.65,14295876.44,6.0,-15482.77,460.95,6.0,0.0,0.0,6.0,2663.62,-2663.62,2663.62,7094880.57,1266472.96,1125.38,8361353.53,2891.6,-2534.45,9879.75,155707088.37,1266490.12,1125.38,156973578.49,10034.87,156973578.49,12526.58,12218.17,7622.18,256029278.73,5425.83,2.41,256027271.63,7501.66,6101866.0,241.58,0.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 10.0},-73131.52,11064.24,3.6,-11753.26,295.42,5.0,-10116.8,593.32,5.0,-230046048.19,14187347.8,5.0,-15158.04,467.01,5.0,0.04,0.01,5.0,2640.32,-2640.32,2640.32,6971271.8,1222195.07,1105.53,8193466.87,2862.42,-2511.15,9402.61,143609836.86,1224324.58,1106.27,144834161.44,9561.88,144834161.44,12031.98,11717.68,7429.72,248964690.86,48742.2,22.1,248949220.79,7307.85,6225039.38,256.07,0.09,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 100.0},-73368.08,10815.37,5.8,-9730.22,303.56,4.0,-8087.24,512.55,4.0,-173015358.32,14600107.31,4.0,-13138.55,551.47,4.0,0.28,0.02,4.0,2470.64,-2470.64,2470.64,6104074.16,1516038.08,1231.27,7620112.23,2760.46,-2341.47,6459.12,79325784.21,1603490.82,1261.44,80929275.02,6734.6,80929275.02,8989.72,8593.21,6132.34,207565973.65,290104.12,110.72,207560584.8,5964.43,6172114.28,338.02,0.09,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 1000.0},-74268.54,12685.81,6.2,-7478.16,393.31,3.0,-5826.13,300.95,3.0,-118868211.19,18844036.63,3.0,-10859.92,858.5,3.0,0.51,0.05,3.0,2626.32,-2626.32,2626.32,6897553.49,2753160.76,1659.27,9650714.25,3106.56,-2497.15,3554.43,25493154.1,4275728.93,2009.29,29768883.03,4281.37,29768883.03,5397.16,4388.33,3585.97,128036674.62,2067187.56,488.34,128078289.69,3382.12,8999358.85,799.7,0.09,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 10000.0},-74148.18,14777.75,6.8,-6978.15,456.04,1.0,-5299.02,306.74,1.0,-106270129.19,20085647.58,1.0,-10254.07,969.56,1.0,0.56,0.07,1.0,2438.89,-2438.89,2438.89,5948183.58,1358311.58,1165.47,7306495.15,2703.05,-2309.72,2814.85,11991353.19,7071100.23,2387.08,19062453.43,3986.16,19062453.43,4312.85,2580.03,2016.92,30142128.07,6983623.5,1171.73,30591278.14,1781.28,6324700.4,679.52,0.1,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_rbf,{'svm__C': 100000.0},-72662.1,16073.04,4.6,-7169.52,483.82,2.0,-5497.03,345.41,2.0,-109095361.73,20309851.39,2.0,-10390.96,965.84,2.0,0.55,0.07,2.0,2090.91,-1665.7,1665.7,2774571.81,3838462.89,1959.2,6613034.71,2571.58,-1536.53,2751.29,11938284.89,22568318.29,4124.11,34506603.18,5287.51,34506603.18,5750.44,3094.73,2090.14,16818457.51,40902026.84,2357.96,47016026.46,2559.07,14168041.29,1199.6,0.12,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.0001},-73156.68,11164.88,5.0,-12109.56,294.44,8.0,-10484.82,583.83,8.0,-241163027.32,14294570.26,8.0,-15520.71,459.83,8.0,-0.0,0.0,8.0,2654.19,-2654.19,2654.19,7044726.55,1246828.09,1116.61,8291554.64,2879.51,-2525.02,9933.36,157100922.12,1246828.09,1116.61,158347750.2,10085.35,158347750.2,12581.42,12277.02,7643.91,256938962.66,0.5,0.0,256938962.51,7525.52,5987459.41,236.1,0.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.001},-73156.56,11164.93,4.4,-12109.47,294.44,7.0,-10484.72,583.84,7.0,-241159824.07,14294628.66,7.0,-15520.6,459.84,7.0,-0.0,0.0,7.0,2654.11,-2654.11,2654.11,7044287.88,1246662.82,1116.54,8290950.71,2879.4,-2524.94,9933.21,157096501.72,1246662.82,1116.54,158343164.54,10085.19,158343164.54,12581.23,12276.86,7643.81,256933742.15,4.97,0.0,256933740.65,7525.43,5986738.68,236.08,0.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.01},-73155.44,11165.46,3.8,-12108.56,294.47,6.0,-10483.65,584.01,6.0,-241127843.33,14295222.14,6.0,-15519.57,459.89,6.0,-0.0,0.0,6.0,2653.11,-2653.11,2653.11,7039002.63,1244861.13,1115.73,8283863.75,2878.17,-2523.94,9931.67,157051446.4,1244861.13,1115.73,158296307.53,10083.48,158296307.53,12579.38,12275.23,7642.87,256882613.09,49.65,0.02,256882598.08,7524.61,5979335.36,235.82,0.12,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 0.1},-73145.41,11172.66,4.2,-12099.46,294.64,5.0,-10472.04,585.26,5.0,-240809317.95,14302435.38,5.0,-15509.29,460.42,5.0,-0.0,0.0,5.0,2648.46,-2648.46,2648.46,7014313.99,1243476.08,1115.11,8257790.06,2873.64,-2519.28,9917.4,156628260.67,1243476.41,1115.11,157871737.08,10069.27,157871737.08,12562.48,12258.93,7633.71,256338520.33,487.79,0.22,256338364.09,7515.42,5977344.24,236.04,0.13,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 1.0},-73055.14,11221.96,3.6,-12011.02,294.84,4.0,-10390.29,586.57,4.0,-237693212.84,14323539.45,4.0,-15408.39,464.04,4.0,0.01,0.0,4.0,2680.24,-2680.24,2680.24,7183681.33,1314811.42,1146.65,8498492.75,2915.22,-2551.07,9793.79,152874955.67,1314849.48,1146.67,154189805.15,9954.92,154189805.15,12414.8,12098.22,7546.96,250518776.47,5735.58,2.5,250517644.12,7422.22,6261403.08,249.97,0.12,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 10.0},-72494.14,11463.18,3.6,-11188.94,295.38,3.0,-9587.81,571.63,3.0,-209950857.08,14350003.88,2.8,-14479.05,494.12,2.8,0.13,0.01,2.8,2626.51,-2626.51,2626.51,6898575.02,1332107.6,1154.17,8230682.62,2868.92,-2497.34,8604.35,119466874.79,1336242.73,1155.77,120803117.52,8785.94,120803117.52,10987.38,10640.97,6740.33,202674244.11,48472.85,21.0,202660276.13,6603.81,6305181.8,283.72,0.12,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 100.0},-71941.76,13855.8,3.4,-7938.48,332.11,1.0,-6641.92,492.55,1.6,-121108153.7,16699383.41,1.0,-10973.33,754.15,1.0,0.5,0.04,1.0,2398.72,-2398.72,2398.72,5753842.51,2018093.12,1420.6,7771935.63,2787.82,-2269.55,3967.37,26464256.7,2213514.84,1472.28,28677771.55,4436.06,28677771.55,5333.67,4616.65,3274.78,60879539.3,609774.62,214.27,60793371.52,2999.86,5162560.95,479.31,0.11,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 1000.0},-81933.72,12240.66,8.0,-9594.0,405.64,2.0,-6823.03,411.98,1.4,-199034698.18,22288487.88,2.2,-14068.25,810.24,2.2,0.17,0.08,2.2,2352.74,-1463.12,1463.12,2140718.98,5794682.17,2407.21,7935401.15,2816.98,-1333.95,9513.75,265506428.58,9801644.68,3020.5,275308073.26,10458.13,275308073.26,16572.56,16239.67,13228.57,1028034874.14,5661950.21,823.55,1030533491.35,12881.6,26641224.31,811.33,0.11,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,stratified_standardization,Standardized_SVM_sigmoid,{'svm__C': 10000.0},-962917.49,225922.72,9.0,-80438.22,4711.08,9.0,-41654.1,1740.19,9.0,-21323808119.53,3960580126.01,9.0,-145323.38,14146.73,9.0,-88.22,17.48,9.0,31841.5,31841.5,31841.5,1013881114.73,158065728.95,12572.42,1171946843.68,34233.71,31970.67,118698.82,46570561025.1,325160116.97,15908.61,46895721142.08,122681.25,46895721142.08,216494.45,213420.8,180225.28,173244259156.91,328495855.55,8489.77,173358200724.24,178451.77,2187639433.9,5086.64,0.11,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
